family,name,n_rows,n_cols,n_vertices,n_edges,cell_area,spring_nu_min,spring_nu_max,spring_classification,beam_nu_min,beam_nu_max,beam_classification,phonon_acoustic_max,phonon_acoustic_mean,phonon_acoustic_min,phonon_acoustic_optical_gap,phonon_flat_acoustic_score,phonon_has_gap,phonon_n_bands,phonon_optical_min_BZ,phonon_optical_min_M,phonon_optical_min_X,phonon_optical_min_gamma,phonon_softmode_kx,phonon_softmode_ky,phonon_softmode_omega,phonon_v_anisotropy,phonon_v_max,phonon_v_min,phonon_v_ratio_xy,phonon_v_x_hi,phonon_v_x_lo,phonon_v_y_hi,phonon_v_y_lo,humidity_eta_aniso,humidity_eta_anisotropy_ratio,humidity_eta_max,humidity_eta_min,humidity_eta_pore,humidity_eta_xx,humidity_eta_xx_x,humidity_eta_xy,humidity_eta_xy_x,humidity_eta_yy,humidity_eta_yy_x
3_4_5,3x3_12,3,3,6,12,9.000000000000002,0.39160052539927853,1.625497049952822,non_auxetic,0.38374014373570536,1.678162594637459,non_auxetic,0.4755989382231894,0.21409808224888308,0.01157271324706715,-0.08469711985570455,0.024332924901603326,0,12,0.39090181836748483,0.43294840835308374,0.6755461667436249,0.5631065853464239,-0.19634954084936207,-0.19634954084936207,0.034290949991467395,0.6387838861697286,0.5873308376180842,0.21215336269708257,0.9681173971385015,0.5873308376180842,0.22859777812683027,0.5686052017739956,0.21215336269708257,0.0950837608266618,4.515282232463264,0.09567296081399479,-0.021188700038757363,-0.10913257454024532,0.0847840108009496,0.054311808207708395,-0.03396956801433394,0.010384949151027226,-0.010299750025712193,-0.058379670430354066
3_4_5,3x3_60,3,3,7,14,9.000000000000002,-1.5449595179291564,1.9390045287801088,directionally_auxetic,-1.7717942114446865,2.009026904395078,directionally_auxetic,0.3774217189823541,0.22800966336177686,0.015891369733760232,0.005832043855832636,0.042105074865877556,1,14,0.38325376283818674,0.5039973811851495,0.4250845148411202,0.41185751609572563,-0.06544984694978735,-0.19634954084936207,0.03169218505350546,0.7938549447256663,0.7288679357640859,0.15025252090577704,0.6107229230139035,0.7288679357640859,0.39953180083158185,0.4451363562209526,0.15025252090577704,0.07863369570270685,0.019449618787885165,0.0015381551705414382,-0.07908407806427181,-0.3373717074037315,0.0005438864044882474,-0.0064509340035963465,-0.008897842321354172,0.024539176307056196,-0.07808980929821861,0.019645333182692144
3_4_5,3x3_129,3,3,6,12,9.000000000000002,0.0613821295071562,1.0530556295768518,non_auxetic,0.056014786519293605,1.043840778860439,non_auxetic,0.5157022674636624,0.2503293364820737,0.0458776534655694,-0.15835006516107825,0.08896151201972757,0,12,0.3573522023025842,0.8484695700891556,0.6681252207187347,0.35139529406020936,-0.19634954084936207,-0.06544984694978735,0.05158111327133554,0.7922627252431764,0.76124850145376,0.15813968910472004,1.0008308848725784,0.7606165166962039,0.15813968910472004,0.76124850145376,0.17340614092373813,0.012700497755331603,0.7862568265092758,0.05080880591551726,-0.06462113167410172,-0.21103397541186225,-0.0005559140016264289,0.008943833535895352,-0.057364553185547756,0.09682507015873984,-0.013256411756958032,0.0006889091136318789
3_4_5,3x3_228,3,3,7,14,9.000000000000002,-1.1989458252448921,2.5705560409938646,directionally_auxetic,-1.2452107902934477,2.6062521547504645,directionally_auxetic,0.4176688447580403,0.20430348816782676,0.01241225223920631,-0.07601581412805503,0.029717927001227218,0,14,0.34165303062998525,0.3295060266260661,0.484329509474486,0.5429314958187191,-0.19634954084936207,0.19634954084936207,0.0367246622071166,0.8151907222821081,0.7226012201762513,0.13354340957884034,0.8537074004532733,0.7226012201762513,0.4374135471988555,0.6168900092410309,0.13354340957884034,0.026799568893893202,0.2978250823067281,0.010341276776633794,-0.034722652291533256,-0.2611995459729808,0.001209096689496868,0.003423169782741851,0.018114502547422213,0.09848771924701756,-0.025590472204396333,-0.18286295726951618
3_4_5,3x4_21,3,4,9,18,12.0,0.012625465968035756,1.0154653583659579,non_auxetic,0.008957880268089066,1.0135658855421936,non_auxetic,0.38483174824315663,0.1870415423714279,0.0341811699704698,-0.21132878944791997,0.08882107603261558,0,18,0.17350295879523667,0.4930395586951832,0.2160873141071021,0.16789205860805578,-0.04908738521234052,0.19634954084936207,0.04156605832995635,0.8243323023106268,0.8322995408127921,0.14620814412250574,1.1651862535451718,0.7143060075421029,0.14620814412250574,0.8322995408127921,0.16544189766333062,-0.0031923294149174062,0.977103886236088,0.0628125954184858,-0.06428445972152137,-0.22201321504649912,-0.0023320968589765016,-0.013659144615237146,-0.06352847876773195,0.09501111152185839,0.0008602325559409048,0.0012901968394628824
3_4_5,3x4_224,3,4,10,20,12.0,0.00030919616203305074,1.0254824015426494,non_auxetic,-0.004210644935861803,1.0186146683566675,directionally_auxetic,0.3939749058055321,0.17917018556633,0.035988501904479504,-0.2145618505019188,0.09134719337237074,0,20,0.17941305530361332,0.47411011835986056,0.2500358708177261,0.17742942633437067,-0.14726215563702155,-0.06544984694978735,0.03970480713044664,0.8232714343739927,0.9036545240542517,0.15970156785756012,0.6358620460859198,0.9036545240542517,0.15970156785756012,0.5745996146199345,0.17147994100214609,0.0028451220622414345,1.0184988241489754,0.05617379757757656,-0.05515352226794524,-0.24427706848271163,0.0019326986859363826,0.0029013585081520492,-0.055645479206396585,0.06638283735917526,-0.0009124233763050521,0.012521042760015892
3_4_5,3x4_229,3,4,9,18,12.0,-0.3463008296206289,1.2530324616012314,directionally_auxetic,-0.44018701189036946,1.218196494896434,directionally_auxetic,0.3912188748502793,0.17477061997694182,0.0103992067065578,-0.1250081859573267,0.02658155670668394,0,18,0.2662106888929526,0.2636334611344541,0.4710626884353359,0.5317062759196411,-0.14726215563702155,0.19634954084936207,0.031188321624890453,0.6287738872225109,0.5125827511015415,0.19028410216821642,0.9495541686430063,0.5125827511015415,0.34502645945408383,0.48672508808296927,0.19028410216821642,-0.10108790858683009,1.3652034041458068,0.06057611762569369,-0.04437149617539631,-0.20639711665926438,-0.042441643568266366,-0.05238978816837921,0.014099967908504428,0.018683119134143406,0.05864626501856373,0.07493272180085957
3_4_5,3x4_308,3,4,9,18,12.0,0.049508878459254196,1.00187670799716,non_auxetic,0.04353744415625393,0.9996984162825477,non_auxetic,0.3412646706388634,0.19303451513191705,0.03525551105706895,-0.16752813171929576,0.1033084115946401,0,18,0.17373653891956764,0.5945195177843243,0.17497353858619483,0.1599279354921917,-0.04908738521234052,-0.19634954084936207,0.04330169784422596,0.8436507659801246,0.8356474806333755,0.13065284350766693,1.1589609813766497,0.7210315912799476,0.13065284350766693,0.8356474806333755,0.14914907295135504,0.01086013170854055,1.071467499248243,0.09267345855843563,-0.08649208550278628,-0.20549401065531606,0.008520752382094958,0.009466733407952807,-0.08941804867870189,0.11730580384262458,-0.002339379326445592,-0.00010103941566331146
3_4_5,4x2_140,4,2,7,14,7.999999999999998,-0.8303261994848177,0.4932154073740143,directionally_auxetic,-0.8206790192216471,0.49217719073360594,directionally_auxetic,0.4561126847021696,0.2618351582788849,0.03857650807428059,-0.3106915473753795,0.08457670520492122,0,14,0.14542113732679005,0.5942620214485157,0.5942620214485163,0.14452951639335374,-0.09817477042468103,0.2454369260617026,0.04366242460735793,0.8474454138458068,0.9681039934054728,0.1476887040681937,0.4711076069377735,0.9681039934054728,0.4464229115179581,0.45608115560015433,0.1476887040681937,0.006946350364350931,0.9981035731339309,0.008038190365968093,-0.008053463169888368,-0.25956980610578206,0.0034655387802153275,0.004129639626394352,0.007257574149358094,0.012317073833206463,-0.0034808115841356035,0.0006527677069722179
3_4_5,4x3_238,4,3,7,14,12.0,0.4482661793177339,0.9899894844863445,non_auxetic,0.44640821746267983,0.9946926736155687,non_auxetic,0.46784850233119274,0.20346446897935372,0.026217121919230695,-0.169877271861067,0.056037631388357934,0,14,0.29797123047012575,0.545731163258724,0.6669638925529631,0.4098426857572121,-0.19634954084936207,0.04908738521234052,0.038205075605449855,0.809538850142893,0.8178804448684587,0.15577444997528883,0.807563448711681,0.8178804448684587,0.15577444997528883,0.6604903526918163,0.18258607248303926,0.021053917051626028,0.9350044125031974,0.09553036581933244,-0.10217103207414624,-0.18994448869922775,0.007206625398406113,0.007510335334761217,-0.09828857424164167,0.06269441780579442,-0.013847291653219915,-0.006694043856868365
